,CD,WDT,VBZ,NNP,POS,JJS,TO,RBR,UH,EX,RB,JJ,VBP,PDT,VBD,FW,WRB,DT,NNPS,JJR,PRP,VB,VBN,CC,WP,NN,MD,IN,RP,WP$,PRP$,NNS,VBG,RBS,LABEL
2675,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,NUM
2676,1.0,1,3.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,3,0,0,1,1.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0,1,0,0,NUM
2677,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,3,0,1.0,0.0,0.0,0,0,0,0,ENTY
2678,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,2.0,2,0,0,1.0,0,0.0,3,0,0,0,0.0,0.0,1.0,1,4,0,1.0,0.0,0.0,0,1,0,0,HUM
2679,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,1,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,2,0,0,NUM
2680,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,1,0.0,1.0,0.0,1,3,0,3.0,0.0,0.0,0,0,0,0,ENTY
2681,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,LOC
2682,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,1,3.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,DESC
2683,0.0,0,0.0,3.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,2.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,DESC
2684,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,ENTY
2685,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,1.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,NUM
2686,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,1,0,DESC
2687,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,1,ENTY
2688,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,HUM
2689,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
2690,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
2691,0.0,0,1.0,3.0,0,0.0,2.0,0,0.0,0.0,2.0,1,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,2,2,0,2.0,0.0,0.0,0,0,0,0,HUM
2692,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,ABBR
2693,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,0,0,0,1,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,1,0,0,DESC
2694,2.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,0.0,0,2,0,1.0,0.0,0.0,0,0,0,0,HUM
2695,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
2696,0.0,0,1.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,ENTY
2697,0.0,0,1.0,1.0,1,0.0,1.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,1.0,0.0,1,3,0,1.0,0.0,0.0,0,0,0,0,ENTY
2698,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,0,0,0,1,1.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,DESC
2699,0.0,1,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,2,0,0,ENTY
2700,1.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,3,0,2.0,0.0,0.0,1,1,1,0,HUM
2701,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
2702,0.0,0,1.0,2.0,1,0.0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,ENTY
2703,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
2704,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,3,0,1.0,0.0,0.0,0,0,0,0,HUM
2705,0.0,0,1.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,2.0,0.0,0.0,0,0,0,0,LOC
2706,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2.0,0,0.0,1,0,0,0,0.0,0.0,0.0,2,3,0,1.0,0.0,0.0,1,0,0,0,HUM
2707,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,DESC
2708,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,ENTY
2709,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,1,0,DESC
2710,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
2711,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,HUM
2712,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,0,0,0,LOC
2713,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,3,0,0.0,1.0,0.0,0,0,0,0,LOC
2714,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,2.0,1,0,0,1,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,2,1,0,DESC
2715,1.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,2.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2.0,0.0,0.0,0,0,0,0,DESC
2716,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,1,2.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0,0,0,0,ENTY
2717,0.0,0,0.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,HUM
2718,0.0,0,0.0,4.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,2,0,0,0,0.0,0.0,1.0,1,3,0,1.0,0.0,0.0,0,0,0,0,HUM
2719,0.0,0,1.0,1.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
2720,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
2721,0.0,0,1.0,4.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,0,0,0,0,LOC
2722,0.0,0,1.0,1.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,1,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
2723,1.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,4,0,0.0,0.0,0.0,0,0,0,0,LOC
2724,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
2725,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
2726,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,1,0,0,1,1.0,0.0,0.0,0,2,0,2.0,0.0,0.0,0,1,0,0,DESC
2727,2.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,1,0,0,1,2.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,0,1,0,NUM
2728,0.0,0,1.0,4.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,0,0,2.0,0.0,0.0,0,0,0,0,DESC
2729,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,0,0,0,0,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,DESC
2730,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,2.0,1.0,1,1,0,1.0,0.0,0.0,0,1,0,0,ENTY
2731,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,0,0,0,0,2.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,NUM
2732,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,1,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,LOC
2733,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,DESC
2734,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,1,0.0,2.0,0.0,1,2,0,2.0,0.0,0.0,1,0,0,0,NUM
2735,0.0,0,1.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,1.0,0.0,0.0,1,1,0,2.0,0.0,0.0,0,0,0,0,HUM
2736,0.0,0,2.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,3,0,0,0,0.0,0.0,0.0,1,3,0,3.0,0.0,0.0,0,0,0,0,DESC
2737,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,2.0,4,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,1.0,1,4,0,1.0,0.0,0.0,2,0,0,0,ENTY
2738,1.0,0,0.0,4.0,1,0.0,0.0,0,0.0,0.0,0.0,2,0,0,2.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,4,0,2.0,0.0,0.0,0,2,0,1,ENTY
2739,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
2740,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,4,0,2.0,0.0,0.0,0,0,0,0,ABBR
2741,0.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,4,0,2.0,0.0,0.0,0,0,0,0,ENTY
2742,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,1,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,ENTY
2743,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,3,0,0,0,1.0,1.0,0.0,0,4,1,2.0,0.0,0.0,0,0,1,0,NUM
2744,0.0,0,1.0,5.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,1,0,0.0,0.0,0.0,0,1,0,0,LOC
2745,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,1,0,0,ENTY
2746,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2.0,0.0,0.0,0,1,0,0,ENTY
2747,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,HUM
2748,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,2,0,0,0,1.0,1.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,HUM
2749,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,DESC
2750,0.0,0,1.0,4.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,1,3,0,1.0,0.0,0.0,0,0,0,0,ENTY
2751,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,3,0,1.0,0.0,0.0,0,0,0,0,NUM
2752,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,1,0,0,LOC
2753,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,NUM
2754,0.0,0,1.0,4.0,1,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,DESC
2755,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,3,0,2.0,0.0,0.0,0,1,0,0,NUM
2756,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,0,0,0,1,1.0,1.0,0.0,0,2,1,2.0,0.0,0.0,0,2,1,0,LOC
2757,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0,1,0,0,DESC
2758,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,1.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,4,0,1.0,0.0,0.0,1,0,0,0,DESC
2759,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,0.0,1.0,0.0,0,0,0,0,NUM
2760,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,3,0,0,0,0.0,0.0,1.0,1,3,0,1.0,0.0,0.0,0,0,0,0,DESC
2761,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,1,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,ENTY
2762,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,1.0,0,1.0,1,1,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
2763,0.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
2764,0.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,4,0,2.0,0.0,0.0,0,0,0,0,DESC
2765,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1.0,1,2,0,1.0,0.0,0.0,0,1,0,0,ENTY
2766,0.0,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,0,3,0,1.0,0.0,0.0,0,1,0,0,ENTY
2767,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2,0,0,0.0,0,1.0,2,0,0,0,0.0,0.0,0.0,0,4,0,1.0,0.0,0.0,0,1,1,0,NUM
2768,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,LOC
2769,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,1,0,0,ENTY
2770,0.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,3,0,0,0,0.0,0.0,0.0,1,6,0,1.0,0.0,0.0,0,0,2,0,ENTY
2771,1.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,1.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,0,0,0,ENTY
2772,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,1,0,0,HUM
2773,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,0,0.0,0,1.0,1,0,0,1,1.0,0.0,0.0,1,2,0,1.0,1.0,0.0,0,1,0,0,DESC
2774,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0,2,0,0,ENTY
2775,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,1.0,1,1,0,0.0,0,1.0,1,1,0,0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,NUM
2776,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
2777,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,2,2,0,1.0,0,0.0,1,0,0,2,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,HUM
2778,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,2,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,1,0,1.0,0.0,0.0,0,1,0,0,NUM
2779,0.0,0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,0,1.0,1.0,0.0,1,1,0,3.0,0.0,0.0,1,3,0,0,HUM
2780,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,HUM
2781,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,2,0,0,0,0.0,1.0,0.0,0,1,0,1.0,0.0,0.0,0,0,0,0,HUM
2782,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,0,DESC
2783,0.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,1.0,0,0.0,1,0,0,1,0.0,0.0,0.0,1,2,0,1.0,0.0,0.0,0,0,0,0,HUM
2784,1.0,0,0.0,1.0,0,1.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,2.0,0.0,0.0,0,0,0,0,LOC
2785,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,2.0,0,0.0,1,0,1,0,0.0,0.0,0.0,1,2,0,3.0,0.0,0.0,0,1,0,0,HUM
2786,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,DESC
2787,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,0,0,0,DESC
2788,0.0,0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,3,0,0.0,0.0,0.0,0,0,0,0,DESC
2789,0.0,0,1.0,2.0,0,0.0,1.0,0,0.0,0.0,1.0,0,0,0,0.0,0,1.0,0,0,0,1,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0,NUM
2790,0.0,0,1.0,3.0,0,0.0,1.0,0,0.0,0.0,2.0,1,0,0,0.0,0,0.0,0,0,0,0,1.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,LOC
2791,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,1.0,0,0,0,0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0,1,0,0,NUM
2792,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,0,0,0,0.0,1.0,1.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
2793,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0,0,0,1.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,0,HUM
2794,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,1.0,0,0,0,0,1.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,1,0,0,DESC
2795,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1,1,0,0.0,0,1.0,1,0,0,0,0.0,0.0,0.0,0,2,0,1.0,0.0,0.0,0,1,0,0,NUM
2796,2.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,0,0,1.0,0.0,0.0,0,0,0,0,ENTY
2797,1.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,0.0,0,0.0,0,0,0,0,0.0,1.0,0.0,1,1,0,1.0,0.0,0.0,0,0,0,0,ENTY
2798,0.0,0,1.0,2.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,DESC
2799,0.0,0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0,1.0,1,0,0,0,2.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0,0,0,0,LOC
2800,0.0,0,1.0,0.0,0,0.0,1.0,0,0.0,0.0,1.0,2,0,0,0.0,0,1.0,1,0,0,1,2.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,NUM
2801,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,1,0,0.0,0,0.0,1,0,0,0,1.0,0.0,0.0,1,2,0,2.0,0.0,0.0,0,2,0,0,HUM
2802,0.0,0,1.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,0,2.0,0,1.0,2,0,0,0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0,0,0,0,LOC
2803,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0.0,0,0.0,1,0,0,0,0.0,0.0,0.0,1,1,0,1.0,0.0,0.0,0,1,0,0,DESC
